# learning_rate: 0.003109885559278009
# num_dense_layers: 1
# num_dense_nodes: 10
# activation:sin 
# batch_size: 32
# final loss: 0.2145928591489792
# Training Time: 40.19566583633423
# Best Step: 10000

# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 5.231653442382812500e+02 1.587137728929519653e-01 2.228235006332397461e-01 1.396646946668624878e-01 4.439011216163635254e-01 2.776493453979492188e+01 4.221596374511718750e+02 1.587137728929519653e-01 2.228235006332397461e-01 1.396646946668624878e-01 4.439011216163635254e-01 2.776493453979492188e+01
1.000000000000000000e+03 3.474420309066772461e-01 1.644605421461164951e-03 1.520971767604351044e-03 9.453304228372871876e-04 9.434660314582288265e-04 2.647205889225006104e-01 2.805674076080322266e-01 1.644604722969233990e-03 1.520971185527741909e-03 9.453304228372871876e-04 9.434660314582288265e-04 2.647206485271453857e-01
2.000000000000000000e+03 7.352864742279052734e-02 3.070526290684938431e-04 2.281283814227208495e-04 3.343289135955274105e-04 3.898074501194059849e-04 2.266528308391571045e-01 5.390082299709320068e-02 3.070530656259506941e-04 2.281288907397538424e-04 3.343289135955274105e-04 3.898075083270668983e-04 2.266528308391571045e-01
3.000000000000000000e+03 2.508510090410709381e-02 1.917946501635015011e-04 9.469014912610873580e-05 2.231035614386200905e-04 3.091316903010010719e-04 2.276675403118133545e-01 1.517347991466522217e-02 1.917946210596710443e-04 9.469015640206634998e-05 2.231035614386200905e-04 3.091316903010010719e-04 2.276675403118133545e-01
4.000000000000000000e+03 1.690715365111827850e-02 1.814178540371358395e-04 8.575851825298741460e-05 1.843685458879917860e-04 2.583657042123377323e-04 2.281328290700912476e-01 8.596381172537803650e-03 1.814181596273556352e-04 8.575860556447878480e-05 1.843685458879917860e-04 2.583656751085072756e-04 2.281327694654464722e-01
5.000000000000000000e+03 1.578915305435657501e-02 1.518387871328741312e-04 8.085187437245622277e-05 1.541210949653759599e-04 1.948250865098088980e-04 2.250410467386245728e-01 7.564255967736244202e-03 1.518386852694675326e-04 8.085197623586282134e-05 1.541210658615455031e-04 1.948250865098088980e-04 2.250410616397857666e-01
6.000000000000000000e+03 1.526196300983428955e-02 1.305803161812946200e-04 8.837057248456403613e-05 1.377267471980303526e-04 1.449349656468257308e-04 2.212426215410232544e-01 7.420860696583986282e-03 1.305803161812946200e-04 8.837073255563154817e-05 1.377267617499455810e-04 1.449349947506561875e-04 2.212426364421844482e-01
7.000000000000000000e+03 1.443617232143878937e-02 1.159056773758493364e-04 1.055727843777276576e-04 1.218838879140093923e-04 1.027143953251652420e-04 2.179800868034362793e-01 7.614017464220523834e-03 1.159056773758493364e-04 1.055728207575157285e-04 1.218839242937974632e-04 1.027143807732500136e-04 2.179800868034362793e-01
8.000000000000000000e+03 1.339914929121732712e-02 1.234827068401500583e-04 1.389155368087813258e-04 1.041264404193498194e-04 8.371545118279755116e-05 2.134701311588287354e-01 7.985893636941909790e-03 1.234826486324891448e-04 1.389154058415442705e-04 1.041264767991378903e-04 8.371545845875516534e-05 2.134701013565063477e-01
9.000000000000000000e+03 1.451690495014190674e-02 1.465052337152883410e-04 1.704897586023434997e-04 1.326386118307709694e-04 1.335762062808498740e-04 2.074133604764938354e-01 8.914194069802761078e-03 1.465052046114578843e-04 1.704894239082932472e-04 1.326385972788557410e-04 1.335762062808498740e-04 2.074133753776550293e-01
1.000000000000000000e+04 1.766244322061538696e-02 2.076038654195144773e-04 2.375005278736352921e-04 1.844691723817959428e-04 1.874437584774568677e-04 2.026308923959732056e-01 1.114496495574712753e-02 2.076039818348363042e-04 2.375003241468220949e-04 1.844691578298807144e-04 1.874437730293720961e-04 2.026308774948120117e-01
