# learning_rate: 0.0022680601362053696
# num_dense_layers: 10
# num_dense_nodes: 120
# activation:Swish 
# batch_size: 32
# final loss: 0.00028563602245412767
# Training Time: 309.563857793808
# Best Step: 7000

# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.707481300807558000e-05 2.075543648061284330e-08 2.316968732429813826e-07 1.621585994371343986e-07 1.740715838138839899e-08 3.130525052547454834e-01 2.711222987272776663e-05 2.075543648061284330e-08 2.316968732429813826e-07 1.621585994371343986e-07 1.740715838138839899e-08 3.130525052547454834e-01
1.000000000000000000e+03 3.657830180600285530e-03 6.913664492458337918e-06 6.534346084663411602e-06 6.839841262262780219e-06 4.197367161395959556e-06 4.869684926234185696e-04 6.051017902791500092e-03 6.913664492458337918e-06 6.534346084663411602e-06 6.839841262262780219e-06 4.197367161395959556e-06 4.869684926234185696e-04
2.000000000000000000e+03 5.636365152895450592e-03 3.095640295214252546e-06 4.055820227222284302e-06 7.154286322474945337e-06 3.125902821921044961e-06 9.537424193695187569e-04 9.383336640894412994e-03 3.095640295214252546e-06 4.055820227222284302e-06 7.154286322474945337e-06 3.125902821921044961e-06 9.537424193695187569e-04
3.000000000000000000e+03 2.350667724385857582e-03 3.105932364633190446e-06 3.832929905911441892e-06 5.861766567250015214e-06 2.518989049349329434e-06 2.168283099308609962e-04 4.366917535662651062e-03 3.105932364633190446e-06 3.832929905911441892e-06 5.861766567250015214e-06 2.518989049349329434e-06 2.168283099308609962e-04
4.000000000000000000e+03 7.512001320719718933e-04 3.152094450342701748e-06 4.243504918122198433e-06 5.426310508482856676e-06 2.299676225447910838e-06 1.586380531080067158e-04 1.330511295236647129e-03 3.152094450342701748e-06 4.243504918122198433e-06 5.426310508482856676e-06 2.299676225447910838e-06 1.586380531080067158e-04
5.000000000000000000e+03 1.832897396525368094e-04 3.521208782331086695e-06 4.938330221193609759e-06 5.050383606430841610e-06 2.008109504458843730e-06 1.065983360604150221e-05 3.351292689330875874e-04 3.521208782331086695e-06 4.938330221193609759e-06 5.050383606430841610e-06 2.008109504458843730e-06 1.065983360604150221e-05
6.000000000000000000e+03 7.426681695505976677e-04 2.832082600434659980e-06 4.014174919575452805e-06 4.552648988465080038e-06 2.148556404790724628e-06 1.065896358340978622e-04 9.147798409685492516e-04 2.832082600434659980e-06 4.014174919575452805e-06 4.552648988465080038e-06 2.148556404790724628e-06 1.065896358340978622e-04
7.000000000000000000e+03 9.566851076669991016e-05 2.668100705705001019e-06 3.814121100731426850e-06 4.235509095451561734e-06 1.613355607332778163e-06 2.286531525896862149e-05 2.504396543372422457e-04 2.668100705705001019e-06 3.814121100731426850e-06 4.235509095451561734e-06 1.613355607332778163e-06 2.286531525896862149e-05
8.000000000000000000e+03 2.939828846137970686e-04 2.472366077199694701e-06 3.601542402975610457e-06 4.446179900696733966e-06 1.466259391236235388e-06 4.193124186713248491e-05 6.835336680524051189e-04 2.472366077199694701e-06 3.601542402975610457e-06 4.446179900696733966e-06 1.466259391236235388e-06 4.193124186713248491e-05
9.000000000000000000e+03 2.184586040675640106e-02 9.585583029547706246e-05 3.325202487758360803e-05 1.446061942260712385e-04 1.875534799182787538e-04 1.856643706560134888e-01 1.511693745851516724e-02 9.585583029547706246e-05 3.325202487758360803e-05 1.446061942260712385e-04 1.875534799182787538e-04 1.856643706560134888e-01
1.000000000000000000e+04 6.040387088432908058e-04 3.697478405229048803e-06 4.564036316878627986e-06 3.903054221154889092e-06 1.832493239817267749e-06 7.667652243981137872e-05 1.467877649702131748e-03 3.697478405229048803e-06 4.564036316878627986e-06 3.903054221154889092e-06 1.832493239817267749e-06 7.667652243981137872e-05
