# learning_rate: 0.005
# num_dense_layers: 8
# num_dense_nodes: 40
# activation:Swish 
# batch_size: 32
# final loss: 4.7674864617874846e-05
# Training Time: 157.02641582489014
# Best Step: 6000

# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.804539002478122711e-02 6.213322922121733427e-05 1.462768614146625623e-05 8.692829396750312299e-06 1.543619691801723093e-05 3.045118451118469238e-01 1.804539002478122711e-02 6.213322922121733427e-05 1.462768614146625623e-05 8.692829396750312299e-06 1.543619691801723093e-05 3.045118451118469238e-01
1.000000000000000000e+03 3.688715165480971336e-03 2.186843403251259588e-06 3.297756620668224059e-06 5.273129772831453010e-06 4.593814992404077202e-06 8.130962669383734465e-05 3.688715165480971336e-03 2.186843403251259588e-06 3.297756620668224059e-06 5.273129772831453010e-06 4.593814992404077202e-06 8.130962669383734465e-05
2.000000000000000000e+03 8.935863734222948551e-04 2.621210796860395931e-06 5.014021098759258166e-06 8.118367077258881181e-06 6.096484412410063669e-06 2.074554795399308205e-04 8.935863734222948551e-04 2.621210796860395931e-06 5.014021098759258166e-06 8.118367077258881181e-06 6.096484412410063669e-06 2.074554795399308205e-04
3.000000000000000000e+03 2.784071839414536953e-04 1.688929160081897862e-06 2.794000238282023929e-06 4.667328084906330332e-06 4.155155693297274411e-06 3.153596844640560448e-05 2.784071839414536953e-04 1.688929160081897862e-06 2.794000238282023929e-06 4.667328084906330332e-06 4.155155693297274411e-06 3.153596844640560448e-05
4.000000000000000000e+03 6.566361407749354839e-04 1.691868988018541131e-06 2.949509280369966291e-06 5.266521384328370914e-06 4.047945367346983403e-06 7.490155257983133197e-05 6.566361407749354839e-04 1.691868988018541131e-06 2.949509280369966291e-06 5.266521384328370914e-06 4.047945367346983403e-06 7.490155257983133197e-05
5.000000000000000000e+03 1.580958487465977669e-03 1.290466570935677737e-06 2.430647100482019596e-06 5.081104973214678466e-06 3.989924152847379446e-06 1.924893877003341913e-04 1.580958487465977669e-03 1.290466570935677737e-06 2.430647100482019596e-06 5.081104973214678466e-06 3.989924152847379446e-06 1.924893877003341913e-04
6.000000000000000000e+03 3.171973366988822818e-05 1.485488155594794080e-06 2.806381189657258801e-06 4.578635525831487030e-06 3.666753855213755742e-06 3.417870175326243043e-06 3.171973366988822818e-05 1.485488155594794080e-06 2.806381189657258801e-06 4.578635525831487030e-06 3.666753855213755742e-06 3.417870175326243043e-06
7.000000000000000000e+03 1.502791274106130004e-04 1.569780806676135398e-06 2.880385409298469312e-06 4.536945198196917772e-06 3.670467549454770051e-06 7.306118277483619750e-06 1.502791274106130004e-04 1.569780806676135398e-06 2.880385409298469312e-06 4.536945198196917772e-06 3.670467549454770051e-06 7.306118277483619750e-06
8.000000000000000000e+03 1.477033714763820171e-03 1.326022243119950872e-06 2.181381432819762267e-06 4.908532446279423311e-06 4.039492978336056694e-06 2.666884101927280426e-04 1.477033714763820171e-03 1.326022243119950872e-06 2.181381432819762267e-06 4.908532446279423311e-06 4.039492978336056694e-06 2.666884101927280426e-04
9.000000000000000000e+03 3.697215870488435030e-04 1.143534859693318140e-06 2.240366256955894642e-06 4.399509180075256154e-06 3.247888571422663517e-06 5.013692134525626898e-05 3.697215870488435030e-04 1.143534859693318140e-06 2.240366256955894642e-06 4.399509180075256154e-06 3.247888571422663517e-06 5.013692134525626898e-05
1.000000000000000000e+04 1.178824226371943951e-03 1.096454411708691623e-06 1.885577944449323695e-06 4.411056124808965251e-06 3.437888608459616080e-06 2.776410547085106373e-04 1.178824226371943951e-03 1.096454411708691623e-06 1.885577944449323695e-06 4.411056124808965251e-06 3.437888608459616080e-06 2.776410547085106373e-04
